0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
131.0064342,129.4042147,127.7717237,126.1101161,124.420482,122.703838,120.9611654,119.1939279,117.4039792,115.593258,113.7637921,111.9177073,110.0572378,108.1847359,106.3026827,104.4136984,102.5205535,100.6261801,98.73368338,96.84635347,94.96767734,93.10135115,91.25129261,89.42165346,87.61683205,85.8414859,84.1005441,82.39921961,80.74302118,79.1377649,77.58958512,76.10494468,74.69064422,73.35383028,72.10200216,70.94301703,69.88509322,68.93681126,68.10659173,67.39705955,66.80686813,66.33443635,65.9780086,65.73565047,65.60524453,65.58448617,65.67087943,65.86173283,66.15415525,66.54505171,67.03111922,67.60884247,68.27448947,69.0241071,69.85351645,70.75830801,71.73383664,72.77521613,73.87731362,75.03474339,76.24186034,77.49275281,78.78123477,80.10083726,81.44479895,82.8060557,84.17722898,85.55061298,86.91816024,88.27146559,89.60227697,90.90819468,92.19079892,93.45185165,94.69323748,95.91697056,97.12520193,98.32022775,99.50449826,100.6806276,101.8514048,103.0198056,104.1890062,105.3623976,106.5436025,107.7364933,108.945213,110.1741979,111.4282033,112.7123326,114.0320699,115.3933164,116.8024319,118.2662822,119.792292,121.3885055,123.0636559,124.8272442,126.6896295,128.6621338,130.7571608,132.9883353,135.3706633,137.9207182,140.6568592,143.5976856,146.7564736,150.1459945,153.7803418,157.6750808,161.8474194,166.3164027,171.1031352,176.2310353,181.7261265,187.6173739,193.9370697,200.721281,208.0103672,215.8495815,224.2897724,233.3882031,243.209513,253.8268489,265.3232007,277.7929853,291.3439309,306.099329,322.2007369,339.8112364,359.1193812,380.3440045,403.7401041,429.6060896,458.2927601,490.214498,525.8633217,565.8398058,610.9275912,662.1121328,720.6279957,788.038352,866.3455812,958.1475896,1066.862581,1197.058396,1354.945125,1549.128808,1791.793533,2100.606267,2501.87722,3035.967127,3766.827147,4799.276794,6310.611894,8606.055683,12194.60913,17754.74508,25256.11975,31012.20343,28832.15121,21148.19169,14207.61595,9591.424374,6706.066129,4876.01659,3673.98008,2854.488215,2276.401649,1856.265393,1542.996633,1304.234939,1118.81464,972.4687264,855.3231529,760.3911594,682.6301747,618.3355119,564.7414784,519.7533323,481.7636479,449.524258,422.0554939,398.5808927,378.4795793,361.2510962,346.4891242,333.8616332,323.0957409,313.9660552,306.2856235,299.8988508,294.6759175,290.5083527,287.3055019,284.991695,283.5039656,282.7902088,282.8076895,283.5218331,284.9052477,286.9369339,289.6016519,292.8895364,296.8026558,301.3592671,306.5844957,312.5098094,319.1735357,326.6215188,334.9079372,344.0963073,354.2607035,365.4872384,377.8758527,391.5424799,406.6216692,423.2697673,441.6687934,462.0311722,484.60554,509.6838982,537.6104707,568.7927248,603.7151607,642.9566594,687.2124327,737.3219599,794.3047492,859.4063775,934.1580835,1020.454274,1120.653711,1237.711921,1375.354366,1538.301736,1732.551266,1965.743467,2247.631501,2590.591153,3010.077462,3524.745592,4155.577264,4922.648374,5837.101126,6885.073014,8002.463356,9050.168328,9820.303192,10109.14393,9834.042361,9089.508866,8080.372579,7006.905296,6000.035842,5119.454174,4378.159939,3766.045578,3264.670008,2854.630572,2518.565443,2242.000642,2013.276737,1823.155092,1664.365602,1531.196175,1419.152707,1324.689464,1245.000009,1177.856923,1121.494184,1074.557521,1036.001823,1005.006103,980.9389211,963.3335973,951.871034,946.3690985,946.7779755,953.1813056,965.8033186,985.0225974,1011.393593,1045.677604,1088.885684,1142.336891,1207.736512,1287.280355,1383.792808,1500.907719,1643.301,1816.979356,2029.613999,2290.866672,2612.557208,3008.308691,3491.888031,4072.77102,4746.751709,5480.085395,6191.289388,6748.240861,7007.446367,6892.698018,6446.791088,5800.041668,5092.246294,4420.339519,3831.323073,3337.706629,2934.308918,2609.254763,2349.604067,2143.707682,1981.923023,1856.621109,1761.94245,1693.503237,1648.130112,1623.647054,1618.715535,1632.72079,1665.694185,1718.259723,1791.589386,1887.344943,2007.570835,2154.480986,2330.050339,2535.283832,2769.012982,3026.123212,3295.361479,3557.452252,3785.103236,3946.929189,4015.990856,3979.984344,3847.108854,3643.457933,3403.256922,3158.569613,2933.427833,2742.875036,2594.837481,2492.699863,2437.416112,2428.759148,2465.637631,2545.436559,2662.316106,2804.638536,2952.571921,3078.46462,3153.241623,3158.610684,3097.608548,2994.058815,2880.918058,2786.954419,2729.12604,2710.616813,2721.710166,2742.973451,2752.471604,2736.043126,2693.456197,2633.907906,2564.999981,2485.838114,2389.009551,2267.094534,2117.521888,1944.194053,1756.843815,1568.139674,1389.545539,1228.47275,1087.914674,967.6661897,865.8097548,779.8047312,707.0995969,645.4059216,592.7824514,547.6289222,508.6445852,474.7781384,445.1804848,419.1642605,396.170744,375.7434372,357.5072242,341.1520108,326.4198948,313.0950855,300.9959593,289.9687704,279.8826479,270.6255948
